iteration,timestamp,time_iso,sample_name,fault_class,agent,skill_id,skill_name,severity,rcf_score,detected,correct
1,1765823478.032961,2025-12-15 18:31:18,SHIP500-B01-T00722,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.413709,False,1
1,1765823478.032961,2025-12-15 18:31:18,SHIP500-B01-T00722,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.413709,False,1
1,1765823490.2900984,2025-12-15 18:31:30,SHIP500-B01-T00723,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.40541,False,0
1,1765823502.5035782,2025-12-15 18:31:42,SHIP500-B01-T00724,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.40832,False,1
1,1765823502.5035782,2025-12-15 18:31:42,SHIP500-B01-T00724,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.40832,False,1
1,1765823502.5035782,2025-12-15 18:31:42,SHIP500-B01-T00724,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.40832,False,1
1,1765823514.7147236,2025-12-15 18:31:54,SHIP500-B01-T00725,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.40662,False,1
1,1765823514.7147236,2025-12-15 18:31:54,SHIP500-B01-T00725,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.40662,False,1
1,1765823514.7147236,2025-12-15 18:31:54,SHIP500-B01-T00725,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.40662,False,1
1,1765823526.927964,2025-12-15 18:32:06,SHIP500-B01-T00726,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.41842,False,0
1,1765823539.120553,2025-12-15 18:32:19,SHIP500-B01-T00727,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.427239,False,1
1,1765823539.120553,2025-12-15 18:32:19,SHIP500-B01-T00727,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.427239,False,1
1,1765823539.120553,2025-12-15 18:32:19,SHIP500-B01-T00727,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.427239,False,1
1,1765823551.3411434,2025-12-15 18:32:31,SHIP500-B01-T00728,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.44597,False,0
1,1765823563.5484982,2025-12-15 18:32:43,SHIP500-B01-T00729,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.448903,False,0
1,1765823575.7947907,2025-12-15 18:32:55,SHIP500-B01-T00730,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.452934,False,0
1,1765823587.9916787,2025-12-15 18:33:07,SHIP500-B01-T00731,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.423942,False,1
1,1765823587.9916787,2025-12-15 18:33:07,SHIP500-B01-T00731,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.423942,False,1
1,1765823587.9916787,2025-12-15 18:33:07,SHIP500-B01-T00731,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.423942,False,1
1,1765823600.2512667,2025-12-15 18:33:20,SHIP500-B01-T00732,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.430562,False,0
1,1765823612.4586432,2025-12-15 18:33:32,SHIP500-B01-T00733,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.426476,False,0
1,1765823624.6674728,2025-12-15 18:33:44,SHIP500-B01-T00734,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.423689,False,0
1,1765823636.8809297,2025-12-15 18:33:56,SHIP500-B01-T00735,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.444378,False,0
1,1765823649.087208,2025-12-15 18:34:09,SHIP500-B01-T00736,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.432619,False,0
1,1765823661.2903774,2025-12-15 18:34:21,SHIP500-B01-T00737,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.429281,False,1
1,1765823661.2903774,2025-12-15 18:34:21,SHIP500-B01-T00737,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.429281,False,1
1,1765823661.2903774,2025-12-15 18:34:21,SHIP500-B01-T00737,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.429281,False,1
1,1765823673.5074365,2025-12-15 18:34:33,SHIP500-B01-T00738,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.415934,False,0
1,1765823685.711021,2025-12-15 18:34:45,SHIP500-B01-T00739,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.41297,False,0
1,1765823697.9140494,2025-12-15 18:34:57,SHIP500-B01-T00740,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.409539,False,1
1,1765823697.9140494,2025-12-15 18:34:57,SHIP500-B01-T00740,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.409539,False,1
1,1765823697.9140494,2025-12-15 18:34:57,SHIP500-B01-T00740,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.409539,False,1
1,1765823710.1467893,2025-12-15 18:35:10,SHIP500-B01-T00741,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.407834,False,1
1,1765823710.1467893,2025-12-15 18:35:10,SHIP500-B01-T00741,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.407834,False,1
1,1765823710.1467893,2025-12-15 18:35:10,SHIP500-B01-T00741,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.407834,False,1
1,1765823722.3143864,2025-12-15 18:35:22,SHIP500-B01-T00742,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.399177,False,1
1,1765823722.3143864,2025-12-15 18:35:22,SHIP500-B01-T00742,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.399177,False,1
1,1765823722.3143864,2025-12-15 18:35:22,SHIP500-B01-T00742,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.399177,False,1
1,1765823734.5219574,2025-12-15 18:35:34,SHIP500-B01-T00743,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.402282,False,0
1,1765823746.713258,2025-12-15 18:35:46,SHIP500-B01-T00744,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.402522,False,0
1,1765823758.9193923,2025-12-15 18:35:58,SHIP500-B01-T00745,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.400368,False,0
1,1765823771.0862694,2025-12-15 18:36:11,SHIP500-B01-T00746,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.396569,False,0
1,1765823783.291958,2025-12-15 18:36:23,SHIP500-B01-T00747,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.393509,False,0
1,1765823795.525177,2025-12-15 18:36:35,SHIP500-B01-T00748,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.395861,False,1
1,1765823795.525177,2025-12-15 18:36:35,SHIP500-B01-T00748,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.395861,False,1
1,1765823795.525177,2025-12-15 18:36:35,SHIP500-B01-T00748,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.395861,False,1
1,1765823807.7347262,2025-12-15 18:36:47,SHIP500-B01-T00749,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.390937,False,1
1,1765823807.7347262,2025-12-15 18:36:47,SHIP500-B01-T00749,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.390937,False,1
1,1765823807.7347262,2025-12-15 18:36:47,SHIP500-B01-T00749,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.390937,False,1
1,1765823819.944024,2025-12-15 18:36:59,SHIP500-B01-T00750,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.394448,False,0
1,1765823832.2028365,2025-12-15 18:37:12,SHIP500-B01-T00751,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.387227,False,1
1,1765823832.2028365,2025-12-15 18:37:12,SHIP500-B01-T00751,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.387227,False,1
1,1765823832.2028365,2025-12-15 18:37:12,SHIP500-B01-T00751,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.387227,False,1
1,1765823844.4128668,2025-12-15 18:37:24,SHIP500-B01-T00752,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.38792,False,0
1,1765823856.5754542,2025-12-15 18:37:36,SHIP500-B01-T00753,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.388615,False,0
1,1765823868.7825086,2025-12-15 18:37:48,SHIP500-B01-T00754,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.388152,False,1
1,1765823868.7825086,2025-12-15 18:37:48,SHIP500-B01-T00754,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.388152,False,1
1,1765823868.7825086,2025-12-15 18:37:48,SHIP500-B01-T00754,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.388152,False,1
1,1765823880.9662054,2025-12-15 18:38:00,SHIP500-B01-T00755,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.389774,False,0
1,1765823893.1745005,2025-12-15 18:38:13,SHIP500-B01-T00756,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.398227,False,1
1,1765823893.1745005,2025-12-15 18:38:13,SHIP500-B01-T00756,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.398227,False,1
1,1765823893.1745005,2025-12-15 18:38:13,SHIP500-B01-T00756,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.398227,False,1
1,1765823905.399054,2025-12-15 18:38:25,SHIP500-B01-T00757,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.386997,False,1
1,1765823905.399054,2025-12-15 18:38:25,SHIP500-B01-T00757,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.386997,False,1
1,1765823905.399054,2025-12-15 18:38:25,SHIP500-B01-T00757,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.386997,False,1
1,1765823917.6169577,2025-12-15 18:38:37,SHIP500-B01-T00758,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.386075,False,1
1,1765823917.6169577,2025-12-15 18:38:37,SHIP500-B01-T00758,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.386075,False,1
1,1765823917.6169577,2025-12-15 18:38:37,SHIP500-B01-T00758,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.386075,False,1
1,1765823929.8381598,2025-12-15 18:38:49,SHIP500-B01-T00759,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.384239,False,1
1,1765823929.8381598,2025-12-15 18:38:49,SHIP500-B01-T00759,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.384239,False,1
1,1765823929.8381598,2025-12-15 18:38:49,SHIP500-B01-T00759,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.384239,False,1
1,1765823942.0154352,2025-12-15 18:39:02,SHIP500-B01-T00760,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.39304,False,0
1,1765823954.214186,2025-12-15 18:39:14,SHIP500-B01-T00761,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.391404,False,1
1,1765823954.214186,2025-12-15 18:39:14,SHIP500-B01-T00761,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.391404,False,1
1,1765823954.214186,2025-12-15 18:39:14,SHIP500-B01-T00761,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.391404,False,1
1,1765823966.42793,2025-12-15 18:39:26,SHIP500-B01-T00762,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.403242,False,0
1,1765823978.6284618,2025-12-15 18:39:38,SHIP500-B01-T00763,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.394213,False,0
1,1765823990.8113604,2025-12-15 18:39:50,SHIP500-B01-T00764,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.390007,False,1
1,1765823990.8113604,2025-12-15 18:39:50,SHIP500-B01-T00764,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.390007,False,1
1,1765823990.8113604,2025-12-15 18:39:50,SHIP500-B01-T00764,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.390007,False,1
1,1765824003.015292,2025-12-15 18:40:03,SHIP500-B01-T00765,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.394683,False,0
1,1765824015.2028518,2025-12-15 18:40:15,SHIP500-B01-T00766,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.397515,False,0
1,1765824027.4080005,2025-12-15 18:40:27,SHIP500-B01-T00767,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.400846,False,0
1,1765824039.6301348,2025-12-15 18:40:39,SHIP500-B01-T00768,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.403242,False,0
1,1765824051.824468,2025-12-15 18:40:51,SHIP500-B01-T00769,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.405894,False,1
1,1765824051.824468,2025-12-15 18:40:51,SHIP500-B01-T00769,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.405894,False,1
1,1765824051.824468,2025-12-15 18:40:51,SHIP500-B01-T00769,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.405894,False,1
1,1765824064.035835,2025-12-15 18:41:04,SHIP500-B01-T00770,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.40662,False,1
1,1765824064.035835,2025-12-15 18:41:04,SHIP500-B01-T00770,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.40662,False,1
1,1765824064.035835,2025-12-15 18:41:04,SHIP500-B01-T00770,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.40662,False,1
1,1765824076.274638,2025-12-15 18:41:16,SHIP500-B01-T00771,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.406378,False,1
1,1765824076.274638,2025-12-15 18:41:16,SHIP500-B01-T00771,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.406378,False,1
1,1765824076.274638,2025-12-15 18:41:16,SHIP500-B01-T00771,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.406378,False,1
1,1765824088.495437,2025-12-15 18:41:28,SHIP500-B01-T00772,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.41297,False,0
1,1765824100.7551558,2025-12-15 18:41:40,SHIP500-B01-T00773,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.413462,False,0
1,1765824112.9324734,2025-12-15 18:41:52,SHIP500-B01-T00774,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.414696,False,1
1,1765824112.9324734,2025-12-15 18:41:52,SHIP500-B01-T00774,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.414696,False,1
1,1765824112.9324734,2025-12-15 18:41:52,SHIP500-B01-T00774,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.414696,False,1
1,1765824125.1632092,2025-12-15 18:42:05,SHIP500-B01-T00775,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.420419,False,1
1,1765824125.1632092,2025-12-15 18:42:05,SHIP500-B01-T00775,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.420419,False,1
1,1765824125.1632092,2025-12-15 18:42:05,SHIP500-B01-T00775,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.420419,False,1
1,1765824137.334894,2025-12-15 18:42:17,SHIP500-B01-T00776,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.420921,False,0
1,1765824149.5263672,2025-12-15 18:42:29,SHIP500-B01-T00777,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.421423,False,1
1,1765824149.5263672,2025-12-15 18:42:29,SHIP500-B01-T00777,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.421423,False,1
1,1765824149.5263672,2025-12-15 18:42:29,SHIP500-B01-T00777,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.421423,False,1
1,1765824161.7305813,2025-12-15 18:42:41,SHIP500-B01-T00778,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.430305,False,0
1,1765824173.9446626,2025-12-15 18:42:53,SHIP500-B01-T00779,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.437285,False,0
1,1765824186.13558,2025-12-15 18:43:06,SHIP500-B01-T00780,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.441211,False,0
1,1765824198.3120894,2025-12-15 18:43:18,SHIP500-B01-T00781,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.451317,False,0
1,1765824210.546041,2025-12-15 18:43:30,SHIP500-B01-T00782,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.461379,False,0
1,1765824222.751548,2025-12-15 18:43:42,SHIP500-B01-T00783,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.466077,False,0
1,1765824234.9597144,2025-12-15 18:43:54,SHIP500-B01-T00784,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.431589,False,1
1,1765824234.9597144,2025-12-15 18:43:54,SHIP500-B01-T00784,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.431589,False,1
1,1765824234.9597144,2025-12-15 18:43:54,SHIP500-B01-T00784,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.431589,False,1
1,1765824247.1706774,2025-12-15 18:44:07,SHIP500-B01-T00785,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.431846,False,0
1,1765824259.3759923,2025-12-15 18:44:19,SHIP500-B01-T00786,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.429281,False,0
1,1765824271.5821495,2025-12-15 18:44:31,SHIP500-B01-T00787,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.443584,False,1
1,1765824271.5821495,2025-12-15 18:44:31,SHIP500-B01-T00787,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.443584,False,1
1,1765824271.5821495,2025-12-15 18:44:31,SHIP500-B01-T00787,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.443584,False,1
1,1765824283.7866657,2025-12-15 18:44:43,SHIP500-B01-T00788,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.442528,False,0
1,1765824295.9887874,2025-12-15 18:44:55,SHIP500-B01-T00789,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.442264,False,1
1,1765824295.9887874,2025-12-15 18:44:55,SHIP500-B01-T00789,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.442264,False,1
1,1765824295.9887874,2025-12-15 18:44:55,SHIP500-B01-T00789,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.442264,False,1
1,1765824308.2357934,2025-12-15 18:45:08,SHIP500-B01-T00790,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.41842,False,1
1,1765824308.2357934,2025-12-15 18:45:08,SHIP500-B01-T00790,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.41842,False,1
1,1765824308.2357934,2025-12-15 18:45:08,SHIP500-B01-T00790,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.41842,False,1
1,1765824320.4082496,2025-12-15 18:45:20,SHIP500-B01-T00791,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.431332,False,1
1,1765824320.4082496,2025-12-15 18:45:20,SHIP500-B01-T00791,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.431332,False,1
1,1765824320.4082496,2025-12-15 18:45:20,SHIP500-B01-T00791,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.431332,False,1
1,1765824332.610425,2025-12-15 18:45:32,SHIP500-B01-T00792,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.430049,False,1
1,1765824332.610425,2025-12-15 18:45:32,SHIP500-B01-T00792,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.430049,False,1
1,1765824332.610425,2025-12-15 18:45:32,SHIP500-B01-T00792,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.430049,False,1
1,1765824344.8167017,2025-12-15 18:45:44,SHIP500-B01-T00793,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.428003,False,0
1,1765824357.0550866,2025-12-15 18:45:57,SHIP500-B01-T00794,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.424953,False,0
1,1765824369.2642117,2025-12-15 18:46:09,SHIP500-B01-T00795,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.428769,False,0
1,1765824381.45063,2025-12-15 18:46:21,SHIP500-B01-T00796,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.436244,False,0
1,1765824393.6500807,2025-12-15 18:46:33,SHIP500-B01-T00797,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.435464,False,0
1,1765824405.8565578,2025-12-15 18:46:45,SHIP500-B01-T00798,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.441738,False,1
1,1765824405.8565578,2025-12-15 18:46:45,SHIP500-B01-T00798,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.441738,False,1
1,1765824405.8565578,2025-12-15 18:46:45,SHIP500-B01-T00798,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.441738,False,1
1,1765824418.0486624,2025-12-15 18:46:58,SHIP500-B01-T00799,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.445173,False,0
1,1765824430.263091,2025-12-15 18:47:10,SHIP500-B01-T00800,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.465244,False,0
1,1765824442.5457096,2025-12-15 18:47:22,SHIP500-B01-T00801,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.471104,False,0
1,1765824454.7409918,2025-12-15 18:47:34,SHIP500-B01-T00802,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.479602,False,0
1,1765824466.9546862,2025-12-15 18:47:46,SHIP500-B01-T00803,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.452664,False,1
1,1765824466.9546862,2025-12-15 18:47:46,SHIP500-B01-T00803,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.452664,False,1
1,1765824466.9546862,2025-12-15 18:47:46,SHIP500-B01-T00803,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.452664,False,1
1,1765824479.1432204,2025-12-15 18:47:59,SHIP500-B01-T00804,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.454556,False,1
1,1765824479.1432204,2025-12-15 18:47:59,SHIP500-B01-T00804,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.454556,False,1
1,1765824479.1432204,2025-12-15 18:47:59,SHIP500-B01-T00804,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.454556,False,1
1,1765824491.3227828,2025-12-15 18:48:11,SHIP500-B01-T00805,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.452394,False,1
1,1765824491.3227828,2025-12-15 18:48:11,SHIP500-B01-T00805,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.452394,False,1
1,1765824491.3227828,2025-12-15 18:48:11,SHIP500-B01-T00805,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.452394,False,1
1,1765824503.5263846,2025-12-15 18:48:23,SHIP500-B01-T00806,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.454556,False,0
1,1765824515.7330463,2025-12-15 18:48:35,SHIP500-B01-T00807,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.463032,False,0
1,1765824527.9294026,2025-12-15 18:48:47,SHIP500-B01-T00808,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.455098,False,1
1,1765824527.9294026,2025-12-15 18:48:47,SHIP500-B01-T00808,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.455098,False,1
1,1765824527.9294026,2025-12-15 18:48:47,SHIP500-B01-T00808,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.455098,False,1
1,1765824540.0945804,2025-12-15 18:49:00,SHIP500-B01-T00809,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.447567,False,1
1,1765824540.0945804,2025-12-15 18:49:00,SHIP500-B01-T00809,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.447567,False,1
1,1765824540.0945804,2025-12-15 18:49:00,SHIP500-B01-T00809,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.447567,False,1
1,1765824552.2732573,2025-12-15 18:49:12,SHIP500-B01-T00810,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.440948,False,0
1,1765824564.479102,2025-12-15 18:49:24,SHIP500-B01-T00811,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.436764,False,0
1,1765824576.692024,2025-12-15 18:49:36,SHIP500-B01-T00812,F06,crew,SK-DIAG-F06,发电机综合故障诊断,0.5455,0.442001,False,1
1,1765824576.692024,2025-12-15 18:49:36,SHIP500-B01-T00812,F11,crew,SK-DIAG-F11,通讯与传感器故障诊断,0.5455,0.442001,False,1
1,1765824576.692024,2025-12-15 18:49:36,SHIP500-B01-T00812,*,crew,SK-ACT-CREW-OPS,机舱巡查与就地处置技能,0.5455,0.442001,False,1
1,1765824588.882695,2025-12-15 18:49:48,SHIP500-B01-T00813,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.440161,False,0
1,1765824601.0695632,2025-12-15 18:50:01,SHIP500-B01-T00814,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.433393,False,0
1,1765824613.2578435,2025-12-15 18:50:13,SHIP500-B01-T00815,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.437806,False,0
1,1765824625.4661846,2025-12-15 18:50:25,SHIP500-B01-T00816,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.429792,False,0
1,1765824637.682448,2025-12-15 18:50:37,SHIP500-B01-T00817,F06,maintenance,SK-DIAG-F06,发电机综合故障诊断,0.4545,0.435464,False,0
